App_Name,CPU_Usage,Memory_Usage,Battery_Level,Temperature,Disk_Space,Network_Signal,App_Version,Error_Logs,Device_Model,Session_Time,Num_App_Crashes,Duration_Since_Last_Charge,App_Usage_Level,Crash_Label
0.42857142857142855,0.21509433962264146,0.4092540132200188,0.3017,0.23213440605773783,0.9456122528717668,0.7737999999999999,0.10000000000000009,1.0,1.0,0.0,0.25,0.7104166666666667,1.0,0.0
0.7857142857142857,0.9778454047474132,0.10009442870632673,0.4299,0.9017983909133933,0.6157888567633039,0.8806999999999999,0.19999999999999996,1.0,1.0,1.0,0.5,0.525,1.0,1.0
0.07142857142857142,0.5297626293365794,0.5633616619452314,0.3343,0.7016090866067203,0.026353832929592872,0.2611,0.19999999999999996,0.0,0.5,1.0,0.25,0.6847916666666666,0.5,0.0
0.5,0.8327449786975044,0.41567516525023607,0.6545000000000001,0.8547089446284902,0.6507775259826521,0.0951,0.19999999999999996,0.0,0.0,0.5,0.25,0.3383333333333333,0.5,0.0
0.0,0.723919659160073,0.5127478753541077,0.0369,0.8132986275437766,0.9448698913807924,0.1369,1.0,1.0,0.5,0.5,0.5,0.9366666666666666,0.5,0.0
0.6428571428571429,0.651125989044431,0.2162417374881964,0.9101,0.652153336488405,0.3586192076267875,0.7928000000000001,0.10000000000000009,1.0,0.5,1.0,0.5,0.06458333333333334,0.0,0.0
0.07142857142857142,0.378088861838101,0.4506137865911237,0.40759999999999996,0.4271178419309039,0.9336758615300461,0.43579999999999997,0.0,1.0,0.5,1.0,0.25,0.545625,1.0,0.0
0.5714285714285714,0.26561168594035295,0.5660056657223796,0.8943000000000001,0.4564600094652153,0.6706845354379933,0.1319,1.0,1.0,0.5,1.0,0.25,0.08750000000000001,1.0,0.0
0.42857142857142855,0.6277541083384054,0.24135977337110476,0.5606,0.6990061523899669,0.1897905759162304,0.3403,1.0,1.0,0.5,0.0,0.5,0.4427083333333333,1.0,0.0
0.35714285714285715,0.3662811929397443,0.490084985835694,0.715,0.4782300047326077,0.14524888645776354,0.5142,1.0,1.0,0.0,1.0,0.25,0.2575,1.0,0.0
0.2857142857142857,0.7369446135118686,0.4727101038715769,0.0506,0.7619498343587316,0.17625224662030164,0.8521,1.0,0.0,1.0,0.5,0.5,0.936875,0.0,0.0
0.42857142857142855,0.2388314059646987,0.41019830028328613,0.9693,0.29649787032654995,0.6992849886692193,0.6417,0.10000000000000009,0.0,0.0,1.0,0.25,0.013125,0.0,0.0
0.0,0.5586122945830797,0.9159584513692162,0.5949,0.6623284429720775,0.5895522388059701,0.17600000000000002,0.19999999999999996,0.0,0.0,1.0,0.25,0.39125000000000004,1.0,0.0
0.0,0.5454656116859403,0.8706326723323892,0.2306,0.5466161855182206,0.45555598968508243,0.15869999999999998,0.0,0.0,0.5,1.0,0.25,0.7820833333333334,1.0,0.0
0.6428571428571429,0.829214850882532,0.49782813975448537,0.8228,0.8310459062943681,0.2633234351801203,0.41229999999999994,0.0,1.0,1.0,1.0,0.5,0.1885416666666667,0.5,0.0
0.5714285714285714,0.7989044430919051,0.3357884796978281,0.19390000000000002,0.8106956933270232,0.907341564429163,0.07519999999999999,1.0,1.0,0.0,0.0,0.5,0.8156249999999999,1.0,0.0
0.7857142857142857,0.6645161290322581,0.486685552407932,0.1521,0.7115475627070517,0.2137024302570915,0.7556,1.0,1.0,0.0,1.0,0.25,0.8597916666666667,0.0,0.0
0.6428571428571429,0.6860620815581253,0.6966949952785647,0.3011,0.687411263606247,0.2835820895522388,0.40149999999999997,0.10000000000000009,0.0,1.0,1.0,0.25,0.7079166666666666,1.0,0.0
0.6428571428571429,0.6564820450395619,0.4273843248347497,0.7872,0.6540463795551349,0.05483707118855982,0.34299999999999997,1.0,0.0,0.0,1.0,0.25,0.20916666666666664,1.0,0.0
0.2857142857142857,0.6383444917833231,0.4254957507082152,0.7295,0.6552295314718409,0.27529889817926073,0.5091,0.0,1.0,1.0,1.0,0.5,0.27208333333333334,0.5,0.0
1.0,0.98527084601339,0.6677998111425874,0.8059000000000001,0.9538570752484619,0.9230092990544658,0.7090000000000001,0.0,0.0,0.0,1.0,0.25,0.166875,0.0,1.0
0.5714285714285714,0.674010955569081,0.5644948064211521,0.8112999999999999,0.5806909607193563,0.18754395561459716,0.5693,0.19999999999999996,0.0,0.5,1.0,0.5,0.18416666666666667,0.5,0.0
0.14285714285714285,0.8581862446743761,0.4574126534466478,0.9963,0.9503076194983435,0.20391498007345474,0.8024,0.19999999999999996,1.0,1.0,1.0,0.5,0.036458333333333336,1.0,1.0
0.6428571428571429,0.5141813755325623,0.511614730878187,0.15810000000000002,0.585660198769522,0.6000234429944518,0.6294,0.0,1.0,0.0,0.5,0.0,0.8572916666666667,0.5,0.0
0.21428571428571427,0.9908703590992087,0.5478753541076488,0.4918,0.960482725982016,0.5669883566460888,0.7879999999999999,0.0,1.0,0.0,0.5,0.5,0.5285416666666667,1.0,1.0
0.7142857142857143,0.6055995130858186,0.31576959395656284,0.6704000000000001,0.7084713677236157,0.17590060170352428,0.6968000000000001,0.10000000000000009,0.0,1.0,0.5,0.25,0.3277083333333333,1.0,0.0
1.0,0.8057212416311624,0.4919735599622285,0.7029000000000001,0.7508282063416942,0.15419629600687662,0.1931,0.10000000000000009,1.0,1.0,1.0,0.25,0.28958333333333336,1.0,0.0
0.14285714285714285,0.27230675593426656,0.5136921624173748,0.446,0.3904401325130147,0.11690239899976558,0.0524,0.0,1.0,1.0,0.0,0.25,0.5447916666666667,1.0,0.0
0.21428571428571427,0.6035301278149725,0.9937677053824363,0.6555,0.6438712730714624,0.8611979370164882,0.9034,1.0,1.0,1.0,0.0,0.5,0.32666666666666666,1.0,0.0
0.5714285714285714,0.9676202069385271,0.37695939565627956,0.11960000000000001,0.9566966398485566,0.6544893334375244,0.9457,0.19999999999999996,0.0,1.0,1.0,0.5,0.86375,1.0,1.0
0.9285714285714286,0.23797930614729154,0.37412653446647776,0.8188,0.3090392806436347,0.9535633351566773,0.7269,0.0,0.0,1.0,1.0,0.25,0.21104166666666668,0.5,0.0
0.21428571428571427,0.8603773584905661,0.6366383380547688,0.10300000000000001,0.9256980596308566,0.16578104243181996,0.7242000000000001,1.0,1.0,0.5,1.0,0.75,0.8822916666666667,0.5,1.0
0.35714285714285715,0.33012781497261107,0.4222851746931067,0.3132,0.39966871746332233,0.4606157693209346,0.2701,0.0,1.0,0.5,1.0,0.25,0.6641666666666667,0.5,0.0
1.0,0.9814972611077298,0.20302171860245521,0.0562,0.9846190250828206,0.7431233882941314,0.5424,0.19999999999999996,0.0,1.0,0.5,0.75,0.9566666666666667,1.0,1.0
0.07142857142857142,0.43250152160681676,0.8288951841359773,0.9787,0.5870799810695693,0.21350707196999297,0.9922,0.19999999999999996,0.0,0.0,1.0,0.25,0.015208333333333332,0.0,0.0
0.21428571428571427,0.711381618989653,0.17544853635505198,0.9725,0.7553241836251774,0.6847307962803783,0.8561,0.10000000000000009,1.0,0.5,1.0,0.25,0.059166666666666666,1.0,0.0
0.8571428571428571,0.15276932440657334,0.7673276676109538,0.5193,0.24159962139138663,0.4738219895287958,0.3044,0.10000000000000009,0.0,0.5,0.5,0.25,0.5008333333333334,0.5,0.0
0.9285714285714286,0.4311625076080341,0.6704438149197356,0.0929,0.5047326076668244,0.43082363053840744,0.301,0.10000000000000009,1.0,0.0,1.0,0.25,0.9122916666666666,0.0,0.0
0.0,0.5996348143639684,0.5558073654390935,0.2622,0.6810222432560341,0.645053528170665,0.4836,0.10000000000000009,1.0,0.5,1.0,0.25,0.7308333333333333,1.0,0.0
0.0,0.3931832014607425,0.7261567516525024,0.3492,0.41907240889730246,0.46770727514261157,0.4046,0.19999999999999996,0.0,0.5,1.0,0.25,0.6220833333333333,0.0,0.0
0.5,0.6894704808277541,0.3408876298394712,0.9734999999999999,0.7692853762423095,0.8201140892396656,0.3712,1.0,1.0,1.0,1.0,0.5,0.03166666666666667,0.5,0.0
0.35714285714285715,0.6388314059646987,0.33522190745986785,0.6386999999999999,0.66280170373876,0.9306478080800188,0.627,1.0,1.0,0.5,0.5,0.25,0.3541666666666667,1.0,0.0
0.21428571428571427,0.960316494217894,0.4761095372993391,0.6153,0.9872219592995741,0.588907556458545,0.0115,1.0,0.0,0.5,0.5,0.5,0.3458333333333334,0.0,1.0
0.21428571428571427,0.5897748021911138,0.5021718602455146,0.4681,0.6611452910553715,0.3005587247011018,0.7633,0.0,1.0,0.5,1.0,0.5,0.5420833333333334,1.0,0.0
0.5,0.6942178940961655,0.057601510859301236,0.7338,0.7243256034074775,0.7773110885363756,0.7401000000000001,0.10000000000000009,0.0,1.0,0.5,0.25,0.2579166666666667,1.0,0.0
0.7142857142857143,0.25015216068167984,0.3004721435316336,0.7203,0.36985328916232846,0.1704305696647652,0.8303,0.10000000000000009,1.0,0.0,1.0,0.0,0.26708333333333334,1.0,0.0
0.7142857142857143,0.19367011564211806,0.6122757318224741,0.3709,0.36985328916232846,0.09492459170117998,0.8415,0.19999999999999996,1.0,0.0,1.0,0.25,0.6208333333333333,0.0,0.0
0.5,0.5883140596469871,0.38016997167138805,0.0556,0.5993847610033128,0.5187543955614596,0.5664,0.19999999999999996,0.0,0.0,1.0,0.5,0.9445833333333334,0.0,0.0
0.7142857142857143,0.9419354838709678,0.5286118980169972,0.3478,0.907950780880265,0.646792216925842,0.7801,0.0,0.0,0.0,1.0,0.5,0.6602083333333334,0.5,1.0
0.2857142857142857,0.5454656116859403,0.6096317280453257,0.309,0.5388073828679601,0.8350980698601235,0.4924,0.0,0.0,0.5,1.0,0.25,0.668125,0.5,0.0
0.21428571428571427,0.5454656116859403,0.6910292728989613,0.0,0.09938476100331285,0.955341095569274,0.9515,1.0,0.0,1.0,0.5,0.0,0.9862500000000001,1.0,1.0
0.42857142857142855,0.4625684723067559,0.5297450424929179,0.8895000000000001,0.4850922858495031,0.8734469016175666,0.1907,0.19999999999999996,0.0,1.0,0.5,0.5,0.15354166666666666,0.5,0.0
0.7857142857142857,0.6759586122945831,0.2617563739376771,0.9664,0.7259820160908661,0.9888255059779635,0.9156,0.10000000000000009,0.0,0.5,1.0,0.5,0.03375,0.5,1.0
0.8571428571428571,0.7174680462568471,0.5984891406987725,0.2502,0.6997160435399906,0.4757169649136516,0.2585,1.0,1.0,0.0,0.0,0.5,0.7454166666666667,0.0,0.0
0.2857142857142857,0.7028606208155813,0.5033050047214354,0.557,0.7415996213913866,0.3165194967570524,0.1027,0.10000000000000009,0.0,1.0,0.5,0.5,0.43875,1.0,0.0
0.5714285714285714,0.25916007303712724,0.5984891406987725,0.5871999999999999,0.2877425461429247,0.4597171212002813,0.4391,1.0,1.0,0.5,1.0,0.25,0.42874999999999996,1.0,0.0
0.2857142857142857,0.6960438222763239,0.20453257790368273,0.7842,0.6433980123047799,0.6441744158787216,0.6149,0.10000000000000009,0.0,0.5,0.0,0.25,0.22520833333333334,0.5,0.0
